Time,Open,High,Low,Last,Change,Volume
01/23/07,200.36,201.42,198.82,200.92,0.54,"5,614,900"
01/22/07,202.61,202.61,200.32,200.38,-1.42,"3,698,700"
01/19/07,201.86,202.4,201.54,201.8,-0.03,"5,251,600"
01/18/07,201.34,202.4,200.77,201.83,0.24,"6,595,800"
01/17/07,202.15,202.24,201.41,201.59,-0.14,"4,896,600"
01/16/07,202.06,202.94,201.63,201.73,-0.2,"4,484,100"
01/15/07,202.07,202.31,201.15,201.93,0.18,"1,467,500"
01/12/07,199.38,202.12,199,201.75,2.75,"4,419,400"
01/11/07,197.2,199.14,197.2,199,1.63,"3,510,200"
01/10/07,196.59,197.48,196.27,197.37,0.93,"5,580,400"
01/09/07,196.61,196.67,195.88,196.44,0.31,"5,938,700"
01/08/07,193.74,196.56,193.24,196.13,2.89,"3,541,200"
01/05/07,194.51,195.2,193.16,193.24,-1.89,"2,784,800"
01/04/07,197.39,197.4,194.34,195.13,-2.15,"4,790,200"
01/03/07,196.42,198.81,196.11,197.28,0.83,"3,558,700"
01/02/07,196.24,197.27,195.93,196.45,0.5,"1,510,300"
12/29/06,196.84,197.3,195.95,195.95,-1.22,"1,110,700"
12/28/06,196.77,197.72,196.46,197.17,0.21,"1,431,800"
12/27/06,194.97,197.7,194.97,196.96,1.4,"1,349,800"
12/22/06,194.3,195.56,193.7,195.56,0.82,"1,655,800"
12/21/06,194.58,194.83,193.83,194.74,0.52,"2,915,300"
12/20/06,191.97,194.49,191.97,194.22,1.64,"4,108,800"
12/19/06,192.72,193.24,192.25,192.58,-0.49,"4,302,500"
12/18/06,192.67,193.71,192.43,193.07,0.28,"3,052,200"
12/15/06,192.68,193.43,192.26,192.79,-0.06,"5,236,400"
12/14/06,191.9,193.07,191.41,192.85,0.7,"2,912,600"
12/13/06,192.24,192.56,191.06,192.15,0.6,"4,543,200"
12/12/06,190.28,192.06,189.99,191.55,1.46,"4,906,800"
12/11/06,191.12,191.43,190.09,190.09,-1.23,"3,618,300"
12/08/06,191.72,192.29,191.29,191.32,-0.81,"3,173,400"
12/07/06,191.57,192.14,191.06,192.13,1.07,"4,792,300"
12/06/06,190.96,191.24,190.12,191.06,0.71,"4,759,100"
12/05/06,189.84,190.83,189.23,190.35,0.68,"7,936,900"
12/04/06,189.25,190.02,189.1,189.67,0.5,"2,929,200"
12/01/06,189.35,189.65,188.13,189.17,-0.31,"2,349,600"
11/30/06,189.46,190.15,188.94,189.48,-0.22,"3,873,700"
11/29/06,189.3,189.78,189.04,189.7,0.66,"4,510,900"
11/28/06,188.83,190.16,188.58,189.04,-0.16,"6,685,800"
11/27/06,190.5,190.63,189.1,189.2,-1.25,"4,092,600"
11/24/06,190.57,191.25,190.1,190.45,-0.53,"1,694,500"
11/23/06,190.33,191.38,190.26,190.98,0.36,"1,454,900"
11/22/06,191.49,191.83,190.29,190.62,-1.21,"4,453,800"
11/21/06,191.74,192.43,191.26,191.83,0.57,"3,597,500"
11/20/06,190.58,192.21,190.08,191.26,0.39,"3,921,900"
11/17/06,191.12,191.38,190.16,190.87,-0.51,"5,926,400"
11/16/06,188.87,191.58,188.61,191.38,2.73,"7,104,200"
11/15/06,187.54,189.58,187.47,188.65,1.18,"5,130,900"
11/14/06,187.22,187.9,186.55,187.47,0.53,"3,342,700"
11/13/06,188.02,188.22,186.86,186.94,-0.73,"3,039,500"
11/10/06,186.94,188.12,186.28,187.67,1.39,"3,249,300"
11/09/06,186.36,187.39,185.45,186.28,0.44,"4,984,700"
11/08/06,186.73,187.1,185.36,185.84,-1,"6,097,600"
11/07/06,186.48,187.19,186.21,186.84,0.63,"5,474,900"
11/06/06,185.21,186.78,185.05,186.21,0.94,"3,482,400"
11/03/06,184.77,185.37,184.31,185.27,0.75,"2,716,800"
11/02/06,183.44,184.7,182.71,184.52,1.51,"3,068,300"
11/01/06,183.6,184.64,181.63,183.01,-1.63,"2,556,100"
10/31/06,183.68,184.89,183.5,184.64,1.02,"3,320,100"
10/30/06,184,184.1,183.07,183.62,-0.13,"2,314,200"
10/27/06,184.65,185.23,183.75,183.75,-1.48,"2,466,900"
10/26/06,185.47,186.15,184.12,185.23,-0.61,"5,132,400"
10/25/06,185.16,185.96,184.62,185.84,0.46,"3,000,300"
10/24/06,183.82,185.38,183.52,185.38,1.35,"3,462,400"
10/23/06,183.37,184.41,183.23,184.03,0.57,"3,578,900"
10/20/06,184.06,184.06,183.21,183.46,-0.29,"1,635,500"
10/19/06,184.02,184.25,183.04,183.75,-0.5,"3,377,500"
10/18/06,185.16,185.3,184.13,184.25,-0.31,"2,906,700"
10/17/06,186.53,186.53,184.44,184.56,-1.82,"3,745,800"
10/16/06,187,187.22,185.97,186.38,-0.51,"2,126,400"
10/13/06,185.65,186.89,185.55,186.89,1.06,"6,218,100"
10/12/06,185.08,185.83,184.52,185.83,1.31,"3,074,900"
10/11/06,184.97,185.17,184.19,184.52,-0.25,"4,279,700"
10/10/06,184.68,185.77,184.2,184.77,0.57,"3,100"
10/06/06,184.49,184.49,183.76,184.2,-0.27,"3,447,500"
10/05/06,183.64,184.84,183.63,184.47,0.84,"3,864,600"
10/04/06,183.44,184.09,182.95,183.63,0.5,"2,563,100"
10/03/06,183.11,184.12,182.75,183.13,-0.99,"3,127,300"
10/02/06,184.17,184.17,182.55,184.12,0.68,"2,928,000"
09/29/06,184.34,185.11,183.44,183.44,-1.09,"3,277,700"
09/28/06,183.71,184.68,183.51,184.53,0.82,"4,047,600"
09/27/06,183.68,184.2,183.42,183.71,-0.08,"2,013,500"
09/26/06,184.42,184.57,183.17,183.79,-0.68,"6,418,400"
09/25/06,184.06,185.32,183.58,184.47,0.12,"5,689,100"
09/22/06,185.89,186.19,184.35,184.35,-1.42,"3,180,900"
09/21/06,187.38,188,185.37,185.77,-2.23,"4,675,600"
09/20/06,188.53,189.89,187.68,188,-0.72,"4,526,400"
09/19/06,189.7,189.71,188.72,188.72,-0.83,"3,850,400"
09/18/06,190.28,190.28,189.31,189.55,-0.69,"2,433,200"
09/15/06,189.4,191.17,189.28,190.24,0.5,"7,037,800"
09/14/06,189.7,191.14,189.68,189.74,-0.17,"4,490,800"
09/13/06,190.21,190.41,189.44,189.91,-0.12,"3,643,900"
09/12/06,188.02,190.44,187.73,190.03,2.3,"4,072,800"
09/11/06,186.21,188.38,185.93,187.73,1.03,"3,448,300"
09/08/06,185.97,187.25,185.59,186.7,0.87,"3,625,900"
09/07/06,186.06,186.68,185.53,185.83,0.27,"4,402,700"
09/06/06,186.73,187.42,185.56,185.56,-1.86,"4,355,900"
09/05/06,188.06,188.28,187.08,187.42,-0.38,"2,730,900"
09/01/06,188.95,189.21,187.61,187.8,-0.43,"2,936,300"
08/31/06,188.51,188.83,187.65,188.23,0.25,"3,669,000"
08/30/06,188.22,188.31,187.57,187.98,-0.15,"3,805,900"
08/29/06,188.27,188.94,187.34,188.13,-0.19,"6,747,900"
08/28/06,186.53,188.74,185.79,188.32,2.53,"4,485,600"
08/25/06,187.12,187.4,185.79,185.79,-1.29,"7,407,400"
08/24/06,185.86,187.3,183.74,187.08,3.34,"23,473,800"
08/23/06,181.01,184.08,180.82,183.74,2.48,"3,814,200"
08/22/06,181.52,182.1,181.12,181.26,-0.22,"3,215,000"
08/21/06,181.54,182.06,180.8,181.48,0.5,"3,035,500"
08/18/06,180.8,181.35,180.45,180.98,0.29,"3,602,000"
08/17/06,178.57,180.83,178.14,180.69,1.88,"5,710,600"
08/16/06,177.81,178.97,177.81,178.81,0.58,"3,047,600"
08/15/06,177.95,178.29,177.1,178.23,0.95,"5,080,700"
08/14/06,178.05,178.62,176.86,177.28,-0.75,"2,517,700"
08/11/06,177.41,178.2,177.14,178.03,0.89,"1,778,200"
08/10/06,177.65,177.87,176.81,177.14,-0.5,"3,520,800"
08/09/06,179.15,179.36,177.52,177.64,-1.52,"3,468,500"
08/08/06,179.86,180.19,178.76,179.16,-0.75,"2,691,500"
08/04/06,179.94,180.9,179.2,179.91,0.32,"3,281,900"
08/03/06,179.29,180.1,178.89,179.59,0.25,"2,602,600"
08/02/06,179.37,179.45,178.27,179.34,0.17,"3,865,100"
08/01/06,178.68,179.19,177.54,179.17,1,"2,661,000"
07/31/06,178.69,178.8,177.83,178.17,0.18,"3,105,300"
07/28/06,179.93,180.03,177.99,177.99,-1.46,"3,135,600"
07/27/06,180.45,181.44,179.45,179.45,-1.42,"3,622,400"
07/26/06,181.08,181.46,180.16,180.87,-0.59,"5,458,600"
07/25/06,181.93,182.54,179.94,181.46,-1.08,"3,043,600"
07/24/06,182.65,182.65,181.46,182.54,0.46,"3,228,000"
07/21/06,182.51,182.64,181.45,182.08,0.63,"2,321,900"
07/20/06,183.27,183.61,181.45,181.45,-1.74,"2,124,400"
07/19/06,182.21,184.14,182.05,183.19,0.4,"3,489,600"
07/18/06,181.4,182.79,181.2,182.79,1.13,"3,034,700"
07/17/06,181.09,182.02,180.85,181.66,0.03,"2,792,900"
07/14/06,180.83,182.5,180.64,181.63,0.8,"2,103,700"
07/13/06,182.52,182.98,180.83,180.83,-2.15,"3,473,000"
07/12/06,181.59,183.69,181.22,182.98,1.73,"4,115,000"
07/11/06,180.49,181.74,180.33,181.25,0.76,"3,563,800"
07/10/06,180.41,181.06,179.8,180.49,0.16,"2,939,000"
07/07/06,179.18,180.33,178.24,180.33,1.5,"3,260,700"
07/06/06,178.35,179.18,178.1,178.83,0.18,"2,905,800"
07/05/06,180.1,180.82,178.52,178.65,-1.71,"2,793,900"
07/04/06,179.31,180.43,179.19,180.36,1,"1,237,300"
06/30/06,180.26,180.73,179.02,179.36,0.09,"3,037,800"
06/29/06,180.9,182.19,179.24,179.27,-1.63,"3,044,600"
06/28/06,181.37,182.06,180.37,180.9,-0.56,"2,528,100"
06/27/06,181.85,182.17,181.36,181.46,-0.69,"2,679,600"
06/26/06,181.83,182.44,181.46,182.15,0.33,"1,701,500"
06/23/06,180.96,182.06,180.69,181.82,0.76,"1,635,800"
06/22/06,182.14,182.71,180.98,181.06,-1.65,"2,756,100"
06/21/06,183.53,184.19,181.94,182.71,-1,"1,827,800"
06/20/06,184.27,184.68,183.34,183.71,-0.26,"2,547,600"
06/19/06,185.23,185.71,183.95,183.97,-1.23,"2,466,000"
06/16/06,184.66,185.84,184.28,185.2,0.23,"5,681,200"
06/15/06,184.51,185.47,183.85,184.97,0.94,"4,600"
06/14/06,184.12,184.86,182.92,184.03,-0.02,"4,017,800"
06/13/06,185.95,186.73,183.02,184.05,-2.64,"3,196,500"
06/12/06,187.48,188,185.67,186.69,-1.31,"2,472,400"
06/09/06,186.71,188.14,186.09,188,1.88,"2,741,000"
06/08/06,185.6,186.33,184.74,186.12,-0.21,"3,318,200"
06/07/06,184.94,186.68,184.59,186.33,0.61,"3,140,400"
06/06/06,183.85,185.72,183.54,185.72,1.46,"3,461,800"
06/05/06,185.5,185.65,184.05,184.26,-1.09,"3,392,600"
06/02/06,186.01,186.39,185.05,185.35,-0.47,"3,506,400"
06/01/06,185.24,185.87,184.86,185.82,0.48,"4,365,400"
05/31/06,185.87,186.9,184.87,185.34,0,"7,898,700"
05/30/06,186.17,186.17,185.19,185.34,-0.3,"3,500,000"
05/29/06,186.67,186.84,185.62,185.64,-0.37,"907,000"
05/26/06,185.96,186.47,184.35,186.01,0.54,"4,357,300"
05/25/06,186.07,186.62,185.38,185.47,-0.35,"3,585,700"
05/24/06,186.01,186.52,185.26,185.82,-0.37,"3,046,500"
05/23/06,185.5,187.24,185.31,186.19,0.82,"4,921,000"
05/19/06,186.89,187.3,185.34,185.37,-1.5,"2,718,800"
05/18/06,187.74,187.92,186.56,186.87,-0.32,"4,851,000"
05/17/06,189.24,189.37,187.19,187.19,-1.87,"4,000"
05/16/06,188.61,189.8,188.39,189.06,0.27,"4,223,600"
05/15/06,188.21,188.79,186.76,188.79,0.75,"2,981,000"
05/12/06,187.65,189.56,186.89,188.04,0.54,"2,551,000"
05/11/06,188.4,188.65,187.06,187.5,-0.56,"3,971,100"
05/10/06,188.48,189.13,187.82,188.06,-0.5,"5,515,200"
05/09/06,189.97,190.11,188.56,188.56,-1.3,"4,532,400"
05/08/06,191.01,191.35,189.4,189.86,-1.37,"2,927,800"
05/05/06,190.37,191.41,190.28,191.23,0.91,"3,121,100"
05/04/06,190.42,191.32,190.18,190.32,-0.04,"5,313,400"
05/03/06,191.45,192.02,190.35,190.36,-1.27,"4,919,600"
05/02/06,192.63,192.79,191.1,191.63,-0.79,"3,796,300"
05/01/06,192.37,193.48,191.88,192.42,0.54,"3,400"
04/28/06,191.19,192.34,190.62,191.88,0.57,"6,200,200"
04/27/06,191.35,191.91,190.91,191.31,-0.3,"3,822,900"
04/26/06,192.53,192.56,191.61,191.61,-0.34,"6,876,200"
04/25/06,190.92,192.62,190.78,191.95,1.17,"4,947,500"
04/24/06,191.28,191.89,189.98,190.78,-0.16,"2,096,900"
04/21/06,191.07,191.24,189.85,190.94,0.42,"3,165,700"
04/20/06,190.69,191.61,190.24,190.52,-0.28,"6,903,800"
04/19/06,192.28,192.35,190.56,190.8,-1.45,"3,429,700"
04/18/06,191.1,192.53,190.88,192.25,1.37,"3,890,300"
04/17/06,191.9,192.27,190.66,190.88,-1.19,"2,175,300"
04/13/06,191,192.36,190.11,192.07,1.96,"2,877,400"
04/12/06,189.18,191.12,188.77,190.11,1.34,"4,494,500"
04/11/06,187.37,189.04,186.83,188.77,1.47,"5,888,700"
04/10/06,186.62,187.63,186.44,187.3,0.86,"3,578,700"
04/07/06,187.89,188.11,186.44,186.44,-1.49,"4,699,300"
04/06/06,188.19,188.31,187.34,187.93,-0.27,"5,809,200"
04/05/06,187.49,188.43,187.17,188.2,1.02,"5,397,300"
04/04/06,188.05,188.05,187.04,187.18,-0.37,"6,489,900"
04/03/06,188.07,189.47,186.07,187.55,1.48,"8,066,400"
03/31/06,186.46,187.35,185.86,186.07,-0.44,"4,128,500"
03/30/06,187.13,188.16,186.51,186.51,-1.05,"3,092,500"
03/29/06,186.99,188.12,186.68,187.56,0.79,"2,421,900"
03/28/06,187.5,188.14,186.51,186.77,-1.37,"3,671,100"
03/27/06,189.12,189.26,188.05,188.14,-1.01,"3,675,000"
03/24/06,188.94,189.71,188.39,189.15,0.4,"4,000"
03/23/06,189.56,189.91,188.44,188.75,-1.16,"5,300"
03/22/06,189.5,190.02,188.47,189.91,0.17,"5,800"
03/21/06,189.12,189.99,188.64,189.74,0.93,"4,389,900"
03/20/06,187.85,189.67,187.49,188.81,1.32,"8,017,200"
03/17/06,189.99,190.36,187.49,187.49,-2.21,"4,406,500"
03/16/06,189.28,190.55,189.28,189.7,0.23,"3,400"
03/15/06,189.52,189.74,188.66,189.47,0.34,"3,601,200"
03/14/06,189.34,190.01,188.87,189.13,-0.59,"4,444,800"
03/13/06,189.9,190.25,188.97,189.72,-0.07,"3,235,800"
03/10/06,190.08,190.74,189.69,189.79,0.02,"5,000"
03/09/06,189.29,190.19,189.2,189.77,0.11,"6,259,400"
03/08/06,190.82,191.02,187.89,189.66,-1.36,"6,986,500"
03/07/06,189.97,191.02,189.97,191.02,0.74,"4,086,200"
03/06/06,190.92,191.39,189.62,190.28,0.06,"3,344,400"
03/03/06,189.89,191.16,189.53,190.22,0.17,"3,405,600"
03/02/06,189.77,190.66,189.08,190.05,0.17,"6,182,800"
03/01/06,190.2,190.31,189.37,189.88,0.02,"7,092,600"
02/28/06,191.43,191.75,189.66,189.86,-1.5,"6,846,600"
02/27/06,190.49,191.46,189.88,191.36,1.48,"3,048,100"
02/24/06,189.42,190.35,188.89,189.88,0.99,"3,019,800"
02/23/06,188.44,189.32,187.75,188.89,0.17,"3,998,300"
02/22/06,189.78,189.84,187.52,188.72,-0.76,"4,469,900"
02/21/06,188.3,189.69,188.12,189.48,1.36,"4,800"
02/20/06,187.9,189.37,187.82,188.12,0.08,"1,505,000"
02/17/06,188.64,188.64,187.43,188.04,0.12,"3,632,200"
02/16/06,188.2,188.32,187.25,187.92,-0.18,"6,466,400"
02/15/06,187.68,189.06,187.65,188.1,0.33,"4,243,000"
02/14/06,187.59,188.17,187.04,187.77,0.73,"7,063,900"
02/13/06,187.74,188.2,186.96,187.04,-1.16,"3,114,900"
02/10/06,188.41,189.09,187.19,188.2,-0.09,"3,092,700"
02/09/06,188.82,189.82,188.15,188.29,-0.06,"5,801,700"
02/08/06,188.43,189.28,186.5,188.35,0.47,"6,179,700"
02/07/06,188.52,189.16,187.8,187.88,-0.86,"5,122,200"
02/06/06,187.14,188.85,186.9,188.74,1.79,"4,874,200"
02/03/06,186.06,186.95,185.55,186.95,0.75,"6,983,000"
02/02/06,185.06,186.54,184.72,186.2,1.3,"7,063,300"
02/01/06,185.6,186.6,184.9,184.9,-0.62,"11,153,300"
01/31/06,185.22,186.52,184.89,185.52,0.46,"8,911,200"
01/30/06,184.73,185.75,184.12,185.06,0.33,"4,260,500"
01/27/06,183.59,184.89,183.33,184.73,1.34,"5,400"
01/26/06,184.73,184.85,183.25,183.39,-1.42,"7,700"
01/25/06,185.09,185.11,184.17,184.81,0.24,"9,060,100"
01/24/06,185.87,186,184.57,184.57,-1.29,"7,024,600"
01/23/06,184.92,185.86,184.56,185.86,0.85,"6,739,000"
01/20/06,186.71,187.28,185.01,185.01,-1.73,"5,734,500"
01/19/06,187.34,187.92,186.06,186.74,-1.18,"9,566,700"
01/18/06,189.05,189.4,187.64,187.92,-1.48,"5,500"
01/17/06,190.73,190.81,188.32,189.4,-1.31,"9,000"
01/16/06,190.52,191.02,189.97,190.71,0.74,"1,555,000"
01/13/06,191.48,192.14,189.97,189.97,-1.16,"3,493,700"
01/12/06,191.42,191.85,190.99,191.13,-0.2,"4,483,600"
01/11/06,191.04,191.75,190.73,191.33,0.43,"5,136,800"
01/10/06,190.34,191.14,189.08,190.9,1.82,"8,264,600"
01/09/06,190.17,190.33,189.08,189.08,-1.04,"6,805,500"
01/06/06,190.11,190.48,189.54,190.12,0.44,"4,590,400"
01/05/06,188.72,189.9,188.23,189.68,0.98,"4,500"
01/04/06,189.21,189.27,188.31,188.7,-0.12,"3,455,000"
01/03/06,189.54,189.85,188.82,188.82,-0.32,"3,614,200"
12/30/05,189.15,189.57,188.47,189.14,-0.43,"1,123,200"
12/29/05,188.37,189.62,188.12,189.57,0.96,"1,000"
12/28/05,189.34,189.34,188.41,188.61,-0.02,"2,000"
12/23/05,190.29,190.39,188.63,188.63,-1.24,"3,200"
12/22/05,189.66,190.53,189.15,189.87,0.72,"4,051,200"
12/21/05,187.66,189.4,187.13,189.15,2.02,"7,760,500"
12/20/05,186.45,187.43,185.81,187.13,1.2,"4,329,400"
12/19/05,186.27,186.68,185.45,185.93,0.48,"5,035,000"
12/16/05,184.26,185.58,183.6,185.45,1.42,"8,816,100"
12/15/05,185.88,186,183.37,184.03,-1.8,"15,238,300"
12/14/05,187.45,187.59,185.35,185.83,-1.22,"5,619,100"
12/13/05,187.05,187.9,186.52,187.05,0.41,"5,200"
12/12/05,188.32,188.33,186.36,186.64,-0.94,"5,295,900"
12/09/05,187.88,188.44,187.18,187.58,-0.56,"15,756,300"
12/08/05,188.71,189.09,187.99,188.14,-0.02,"5,738,300"
12/07/05,187.58,188.84,187.29,188.16,0.63,"7,247,000"
12/06/05,186.08,187.86,185.84,187.53,1.6,"5,769,200"
12/05/05,188.01,188.58,185.75,185.93,-1.99,"5,612,000"
12/02/05,189.22,189.76,187.92,187.92,-1.04,"5,925,600"
12/01/05,187.78,189.55,187.69,188.96,1.04,"6,993,700"
11/30/05,192.07,192.32,187.92,187.92,-4.23,"6,593,400"
11/29/05,193.6,193.61,192,192.15,-0.8,"3,500"
11/28/05,193.47,194.06,192.74,192.95,0,"5,726,100"
11/25/05,193.98,194.38,192.93,192.95,-0.72,"3,426,200"
11/24/05,193.61,194.17,193.33,193.67,0.3,"3,700"
11/23/05,193.26,193.44,192.41,193.37,0.25,"4,672,400"
11/22/05,193.14,193.3,192.12,193.12,-0.11,"4,427,100"
11/21/05,193.43,193.56,192.58,193.23,0.41,"5,580,800"
11/18/05,192.84,193.18,192.03,192.82,0.29,"4,673,100"
11/17/05,194.52,194.55,192.12,192.53,-1.65,"6,747,100"
11/16/05,194.48,194.69,193.24,194.18,0.54,"6,179,300"
11/15/05,194.4,194.6,193.2,193.64,-0.52,"3,500"
11/14/05,194.05,194.52,193.34,194.16,-0.1,"6,907,100"
11/11/05,193.79,194.28,193.1,194.26,0.07,"2,947,900"
11/10/05,195.61,196.73,193.25,194.19,-2.54,"10,524,600"
11/09/05,197.33,197.86,196.27,196.73,-0.75,"5,099,300"
11/08/05,198.19,198.65,197.27,197.48,-1.08,"4,603,000"
11/07/05,197.96,199.19,197.09,198.56,1.47,"3,540,700"
11/04/05,195.09,197.21,194.17,197.09,2.89,"5,105,200"
11/03/05,195.59,195.68,194.2,194.2,-0.96,"4,223,700"
11/02/05,194.29,195.63,194.09,195.16,1.07,"5,069,800"
11/01/05,194.68,195.3,193.62,194.09,0.17,"4,817,900"
10/31/05,193.73,195.75,193.43,193.92,0.36,"3,789,900"
10/28/05,193.09,193.77,192.51,193.56,1.05,"2,647,800"
10/27/05,192.14,193.29,192,192.51,0.18,"3,284,200"
10/26/05,191.29,192.81,190.62,192.33,1.71,"3,520,600"
10/25/05,190.05,191.3,189.42,190.62,1.02,"4,188,500"
10/24/05,191.87,192.03,189.6,189.6,-1.26,"4,640,700"
10/21/05,189.96,191.24,189.45,190.86,0.09,"4,870,800"
10/20/05,193.52,194.23,190.77,190.77,-3.46,"7,300,700"
10/19/05,195.26,195.87,193.04,194.23,-1.56,"5,693,000"
10/18/05,197.48,198.08,195.61,195.79,-2.29,"5,291,700"
10/17/05,197.93,198.41,197.17,198.08,0.01,"4,105,600"
10/14/05,198.82,199,197.83,198.07,-0.33,"4,700"
10/13/05,198.67,199.03,197.01,198.4,0.02,"5,200"
10/12/05,199.54,200.14,198.18,198.38,-1.19,"7,500"
10/11/05,201.76,201.76,199.22,199.57,-1.85,"7,991,900"
10/07/05,202.35,203.01,201.26,201.42,-0.98,"3,924,100"
10/06/05,203.86,204.37,202.03,202.4,-1.24,"4,700"
10/05/05,204.82,204.99,203.44,203.64,-0.78,"4,155,000"
10/04/05,206.21,206.28,204.25,204.42,-1.74,"4,350,800"
10/03/05,204.95,206.16,204.41,206.16,1.75,"2,571,700"
09/30/05,204.69,206.05,203.86,204.41,-0.64,"6,205,000"
09/29/05,206.12,206.51,204.99,205.05,-0.44,"7,411,300"
09/28/05,209.06,209.06,205.49,205.49,-1.24,"16,603,200"
09/27/05,205.06,207.25,204.86,206.73,1.77,"4,491,100"
09/26/05,203.69,205.23,203.26,204.96,1.7,"3,100"
09/23/05,202.63,203.75,202.46,203.26,0.78,"2,944,400"
09/22/05,203.67,203.76,202.32,202.48,-0.75,"3,695,200"
09/21/05,204.44,204.56,202.72,203.23,-1.33,"4,139,500"
09/20/05,206.01,207.22,204.53,204.56,-1.68,"3,613,600"
09/19/05,208,208.14,206.24,206.24,-1.59,"2,470,300"
09/16/05,208.01,208.3,207.26,207.83,-0.18,"6,878,600"
09/15/05,207.95,208.33,207.16,208.01,-0.32,"9,273,000"
09/14/05,207.3,208.4,206.78,208.33,1.55,"3,534,500"
09/13/05,207.53,207.59,206.52,206.78,-0.08,"3,475,600"
09/12/05,207.97,208.19,206.86,206.86,-1.17,"2,456,400"
09/09/05,207.77,208.21,206.87,208.03,0.81,"2,431,500"
09/08/05,207.44,207.86,206.87,207.22,-0.58,"3,155,900"
09/07/05,208.1,208.56,207.28,207.8,-0.08,"4,118,700"
09/06/05,206.52,208.01,206.52,207.88,1.16,"2,607,000"
09/02/05,206.43,207.25,205.67,206.72,-0.21,"2,624,600"
09/01/05,207.05,208.37,205.76,206.93,-0.35,"4,399,600"
08/31/05,206.4,207.28,205.99,207.28,0.55,"5,671,400"
08/30/05,206.57,207.27,206.18,206.73,-0.29,"2,800"
08/29/05,206.49,207.77,206.24,207.02,0.42,"1,890,800"
08/26/05,207.65,208.29,206.6,206.6,-1.2,"2,210,400"
08/25/05,208.66,208.91,207.75,207.8,-0.51,"2,418,000"
08/24/05,208.54,209.03,207.97,208.31,0.28,"3,235,300"
08/23/05,207.58,208.15,206.8,208.03,1.23,"4,100"
08/22/05,208.07,208.46,206.8,206.8,-0.67,"1,837,800"
08/19/05,208.16,208.88,207.47,207.47,-0.27,"2,856,600"
08/18/05,210.23,210.24,207.56,207.74,-2.47,"3,510,200"
08/17/05,208.7,210.86,208.51,210.21,1.67,"5,653,100"
08/16/05,208.97,210.51,208.54,208.54,-0.7,"5,876,100"
08/15/05,207.73,209.3,207.28,209.24,1.69,"4,029,300"
08/12/05,206.19,207.55,205.68,207.55,1.54,"3,278,600"
08/11/05,206.64,207.08,205.76,206.01,-0.01,"2,720,700"
08/10/05,206.18,206.54,205.04,206.02,0.98,"4,548,100"
08/09/05,204.91,205.4,203.99,205.04,0.17,"3,572,300"
08/08/05,205.05,205.6,204.6,204.87,0.22,"2,995,600"
08/05/05,206.49,206.88,204.39,204.65,-2.23,"4,389,600"
08/04/05,206.28,207.02,205.72,206.88,1.03,"5,160,200"
08/03/05,205.28,206.03,204.8,205.85,0.57,"4,979,500"
08/02/05,205.66,206.11,204.86,205.28,0.21,"3,435,700"
07/29/05,204.83,205.76,204.66,205.07,0.18,"3,319,500"
07/28/05,206.73,206.76,204.57,204.89,-1.76,"4,098,700"
07/27/05,208.19,208.19,206.22,206.65,-0.95,"4,358,600"
07/26/05,208.17,208.3,207.3,207.6,-0.32,"4,812,300"
07/25/05,207.84,208.39,207.4,207.92,0.06,"2,643,100"
07/22/05,207.32,207.98,206.74,207.86,0.51,"2,595,100"
07/21/05,208.16,208.16,207.35,207.35,-0.41,"3,613,200"
07/20/05,207.73,208.44,207,207.76,0.28,"3,519,200"
07/19/05,208.64,208.68,206.12,207.48,1.24,"4,900"
07/18/05,206.74,207.06,205.78,206.24,-0.33,"2,076,100"
07/15/05,205.82,206.74,205.02,206.57,1.55,"3,001,700"
07/14/05,206.7,207.36,205.02,205.02,-0.91,"3,045,600"
07/13/05,205.47,206.17,204.5,205.93,0.83,"4,436,400"
07/12/05,206.26,206.37,204.96,205.1,-0.89,"6,890,200"
07/11/05,204.8,206.45,204.35,205.99,0.79,"2,252,700"
07/08/05,204.39,205.2,203.54,205.2,0.83,"2,942,400"
07/07/05,203.14,205.32,202.74,204.37,1.05,"2,540,800"
07/06/05,203.69,204.69,202.87,203.32,-0.75,"3,376,200"
07/05/05,204.59,204.78,203.33,204.07,0.33,"3,370,800"
07/04/05,204.59,205.12,203.73,203.74,-0.27,"1,364,400"
06/30/05,205.82,206.16,203.97,204.01,-1.97,"2,716,300"
06/29/05,206.06,206.52,205.22,205.98,-0.21,"2,364,600"
06/28/05,203.34,206.35,203.1,206.19,2.86,"3,122,300"
06/27/05,204.34,204.34,202.79,203.33,-0.8,"2,747,600"
06/24/05,203.06,205.27,203.06,204.13,0.51,"1,855,600"
06/23/05,203.51,204.17,203.37,203.62,0.19,"3,551,600"
06/22/05,203.34,203.74,202.48,203.43,0.95,"2,579,400"
06/21/05,201.6,203.2,201.36,202.48,0.48,"3,134,100"
06/20/05,200.09,202.49,200.09,202,1.26,"3,058,800"
06/17/05,202.14,202.26,200.7,200.74,-0.34,"7,533,800"
06/16/05,202.28,202.8,200.94,201.08,-1.2,"3,693,600"
06/15/05,201.61,202.28,201.07,202.28,1,"5,482,200"
06/14/05,201.72,201.72,200.83,201.28,-0.25,"4,456,300"
06/13/05,203.05,203.05,201.32,201.53,-1.07,"3,184,500"
06/10/05,203.75,204.19,202.51,202.6,-1.33,"2,117,800"
06/09/05,203.05,204.62,202.28,203.93,0.81,"3,094,600"
